name,lat,lng
Unnamed Mosque 1753,25.3468142,51.5145182
Unnamed Mosque 1754,24.4281362,54.5673159
Unnamed Mosque 1755,24.4342716,54.5814114
Unnamed Mosque 1756,24.4120617,54.466875
Unnamed Mosque 1757,24.5461255,54.6729817
Unnamed Mosque 1758,24.4224753,54.4548508
Ibn Timia Mosque,24.4136608,54.4695291
Unnamed Mosque 1760,25.7764349,56.0190355
Unnamed Mosque 1761,25.7681788,55.9746145
Unnamed Mosque 1762,25.769,56.0086119
Unnamed Mosque 1763,25.1987368,55.2906985
Unnamed Mosque 1764,25.2202637,55.294128
Unnamed Mosque 1765,25.2229483,55.3279331
Al Majeed Mosque,25.2175772,55.3222368
Unnamed Mosque 1767,25.2245866,55.3174609
Unnamed Mosque 1768,25.21829,55.3157411
Unnamed Mosque 1769,25.2166973,55.3384467
Unnamed Mosque 1770,25.2183997,55.3406602
Unnamed Mosque 1771,25.2406951,55.3123127
Unnamed Mosque 1772,25.2385201,55.3268116
Unnamed Mosque 1773,25.2352835,55.3265725
Unnamed Mosque 1774,25.2392095,55.3213588
Unnamed Mosque 1775,25.2268845,55.3069215
Unnamed Mosque 1776,25.2282088,55.3069485
Unnamed Mosque 1777,25.2301789,55.3093215
Unnamed Mosque 1778,25.2527781,55.2783793
Unnamed Mosque 1779,25.2680709,55.2779127
Unnamed Mosque 1780,25.2282341,55.3231495
Unnamed Mosque 1781,25.5867149,55.5655858
Unnamed Mosque 1782,25.5836669,55.5704063
Unnamed Mosque 1783,25.1375385,55.1998041
Unnamed Mosque 1784,25.2542659,55.3091147
Unnamed Mosque 1785,25.2604479,55.3041707
Unnamed Mosque 1786,25.2386997,55.2863886
Unnamed Mosque 1787,25.2428531,55.2799809
Unnamed Mosque 1788,25.246837,55.2840511
Unnamed Mosque 1789,25.2349021,55.2905413
Hussain Ali Yateem Mosque,25.0927196,55.2353692
مسجد رحمة الشمسي,25.2833785,55.3240046
Unnamed Mosque 1792,25.2873328,55.3240923
Unnamed Mosque 1793,24.7975094,56.1344158
Unnamed Mosque 1794,24.4233686,54.4460249
Al Mamzar Masjid,25.3124494,55.3417805
Unnamed Mosque 1796,25.3084586,55.3384966
Unnamed Mosque 1797,25.3011848,55.338043
Unnamed Mosque 1798,25.2985735,55.3428968
Unnamed Mosque 1799,25.2441108,55.307811
Unnamed Mosque 1800,25.2424147,55.2847856
مسجد الشيخ عبدالله بن سلطان النعيمي,25.4403755,55.5450973
Unnamed Mosque 1802,25.4353052,55.5251081
Unnamed Mosque 1803,25.4231249,55.5200264
Unnamed Mosque 1804,25.2925233,55.3439806
Unnamed Mosque 1805,25.2962818,55.3423808
Unnamed Mosque 1806,25.2917654,55.3476515
Unnamed Mosque 1807,25.0830539,55.2275433
Unnamed Mosque 1808,25.0846649,55.2220176
Unnamed Mosque 1809,25.083655,55.2353416
Unnamed Mosque 1810,25.0835934,55.2443172
Abdul Rahman Mohammed Kiteet Mosque,25.1753753,55.390348
Unnamed Mosque 1812,25.1629667,55.3883979
Unnamed Mosque 1813,25.3521314,55.435398
Unnamed Mosque 1814,25.3574879,55.4367002
Unnamed Mosque 1815,25.3593376,55.434647
Unnamed Mosque 1816,25.1698112,55.3840548
Unnamed Mosque 1817,25.166619,55.3891688
Unnamed Mosque 1818,25.1714464,55.3877933
Unnamed Mosque 1819,25.1769303,55.3885399
Unnamed Mosque 1820,25.1741073,55.3776304
Unnamed Mosque 1821,24.4207337,54.4310259
Unnamed Mosque 1822,25.3004843,55.3447548
Unnamed Mosque 1823,25.4040205,55.4421269
Masjid Abdullah Omran Street,25.4083974,55.446304
Unnamed Mosque 1825,25.4006149,55.4446639
Unnamed Mosque 1826,25.416333,55.4439174
Unnamed Mosque 1827,25.4141455,55.4402549
Unnamed Mosque 1828,25.1919871,55.3841261
Unnamed Mosque 1829,25.1952659,55.3766126
Unnamed Mosque 1830,25.197657,55.3876747
Unnamed Mosque 1831,25.1968253,55.3836086
Unnamed Mosque 1832,25.4106948,55.4450925
Unnamed Mosque 1833,25.3771566,55.5858128
Unnamed Mosque 1834,25.3980867,55.5049965
Unnamed Mosque 1835,25.3609432,55.489426
Unnamed Mosque 1836,25.3189903,55.3854377
Unnamed Mosque 1837,25.3158728,55.3823576
Unnamed Mosque 1838,25.3909269,55.4610028
Adnoc Prayer Room,25.3864519,55.5531344
Unnamed Mosque 1840,25.7766689,56.0069056
Unnamed Mosque 1841,25.7735578,56.0187139
Unnamed Mosque 1842,25.1887136,55.5380828
Unnamed Mosque 1843,25.1896328,55.5410409
Unnamed Mosque 1844,25.1946825,55.5412534
Unnamed Mosque 1845,25.1537569,55.3311578
Unnamed Mosque 1846,25.1554877,55.3307963
Unnamed Mosque 1847,25.170056,55.3304781
Unnamed Mosque 1848,25.1888522,55.2487816
Unnamed Mosque 1849,25.1314571,55.3351495
Unnamed Mosque 1850,25.1303136,55.3327027
Unnamed Mosque 1851,25.1277817,55.3303225
Unnamed Mosque 1852,25.2047901,55.2664338
Unnamed Mosque 1853,25.3960807,55.4442064
Unnamed Mosque 1854,25.395942,55.4479405
Unnamed Mosque 1855,23.6513013,53.8025501
Unnamed Mosque 1856,25.1563338,55.322523
Unnamed Mosque 1857,25.1529096,55.3255623
Unnamed Mosque 1858,25.370407,55.4255979
Unnamed Mosque 1859,25.3632226,55.4320234
Jamia Bani Hashem,24.4092725,54.4937196
Unnamed Mosque 1861,24.4184487,54.4922661
Unnamed Mosque 1862,24.075235,51.754887
مسجد بزة الصباح,25.3718334,55.4221881
Unnamed Mosque 1864,25.3678563,55.4189275
Unnamed Mosque 1865,24.0799289,51.7612239
Unnamed Mosque 1866,24.082222,51.7631003
Unnamed Mosque 1867,24.073648,51.7630492
Unnamed Mosque 1868,24.084407,51.7652659
Unnamed Mosque 1869,24.0791446,51.7648877
Unnamed Mosque 1870,25.3706832,55.4157724
Unnamed Mosque 1871,25.3681362,55.4145055
Unnamed Mosque 1872,24.0657254,51.7616611
Unnamed Mosque 1873,24.0427716,51.7631774
Unnamed Mosque 1874,24.0209547,51.7630398
Unnamed Mosque 1875,24.1277675,51.6269393
Unnamed Mosque 1876,24.1257012,51.623171
Unnamed Mosque 1877,24.1237711,51.6180931
Unnamed Mosque 1878,24.1293814,51.5772585
Unnamed Mosque 1879,24.1344591,51.569579
Unnamed Mosque 1880,24.1343492,51.572581
Unnamed Mosque 1881,24.1123314,51.5682632
Unnamed Mosque 1882,24.1548112,51.5506144
Imam Malik Masjid,25.2966256,55.335864
Unnamed Mosque 1884,25.2915792,55.3362888
Unnamed Mosque 1885,25.2947592,55.3372867
Masjid Abu Hail,25.2903339,55.3351021
مسجد البدور,25.2891398,55.3331863
Unnamed Mosque 1888,25.2869914,55.338268
Unnamed Mosque 1889,25.2904906,55.3428737
Unnamed Mosque 1890,25.2933683,55.3412005
Unnamed Mosque 1891,24.426646,54.4691176
Unnamed Mosque 1892,24.77529,55.6426412
Unnamed Mosque 1893,25.2943541,55.3296754
Unnamed Mosque 1894,24.4388765,54.3967675
Unnamed Mosque 1895,24.4395125,54.3917894
Unnamed Mosque 1896,25.2802983,55.3292986
Unnamed Mosque 1897,25.2831123,55.3275316
Unnamed Mosque 1898,25.285555,55.3283582
Unnamed Mosque 1899,25.2830266,55.3330308
Unnamed Mosque 1900,24.4470847,54.3911923
Unnamed Mosque 1901,24.4447767,54.3917583
Unnamed Mosque 1902,25.3392976,55.3744636
Unnamed Mosque 1903,24.4385261,54.4181475
Unnamed Mosque 1904,24.4416611,54.4186969
Unnamed Mosque 1905,25.360327,55.4772543
Unnamed Mosque 1906,24.4353553,54.4420511
Unnamed Mosque 1907,25.3352388,55.3674561
Unnamed Mosque 1908,25.3353651,55.3624707
Shareefa Mosque,24.4911559,54.3606611
Unnamed Mosque 1910,24.7188817,55.6226341
Unnamed Mosque 1911,25.3437518,55.3684314
Unnamed Mosque 1912,25.3389374,55.3701695
Unnamed Mosque 1913,25.3415667,55.3683745
Unnamed Mosque 1914,25.3386256,55.3659245
Unnamed Mosque 1915,24.4343998,54.4531779
Unnamed Mosque 1916,25.318863,51.4918385
Unnamed Mosque 1917,25.3144383,51.4946655
Unnamed Mosque 1918,25.3128796,51.4940603
Unnamed Mosque 1919,25.3216143,51.4896975
Unnamed Mosque 1920,24.4785713,54.3717582
Unnamed Mosque 1921,25.3969924,55.4350251
Unnamed Mosque 1922,25.4030437,55.4330865
Unnamed Mosque 1923,25.4132871,55.4367846
Unnamed Mosque 1924,25.4069924,55.4401397
Unnamed Mosque 1925,24.4782127,54.3558611
Unnamed Mosque 1926,24.4309223,54.4266559
Unnamed Mosque 1927,25.383365,55.4588458
Unnamed Mosque 1928,25.3857406,55.4503815
Unnamed Mosque 1929,25.3856891,55.4441178
Unnamed Mosque 1930,25.3807575,55.456675
Unnamed Mosque 1931,25.3789513,55.4556517
Unnamed Mosque 1932,25.3842288,55.4563038
Al Rahman,25.0560292,55.2711746
Unnamed Mosque 1934,25.2865107,55.333836
Unnamed Mosque 1935,25.2849509,55.3350906
المقداد بن عمرو,25.2901804,55.3279519
حمد بن سلطن,25.2901561,55.3257361
Unnamed Mosque 1938,25.1993882,55.8071617
Unnamed Mosque 1939,25.1843393,55.8162065
Unnamed Mosque 1940,25.1823394,55.8108004
Unnamed Mosque 1941,25.1935538,55.8194477
Unnamed Mosque 1942,25.1855895,55.8225269
Unnamed Mosque 1943,25.2775486,55.3185493
Unnamed Mosque 1944,25.2800611,55.3217291
جماعة همدة بنت محمد,25.2713814,55.3166449
Unnamed Mosque 1946,25.27954,55.3165808
Unnamed Mosque 1947,25.2553021,55.3283974
Unnamed Mosque 1948,24.4355324,54.4350419
Nashu Hajii Al Qabiisii,24.4375141,54.4334114
Rashid Watiq Al Muroor,24.4391275,54.4318978
Unnamed Mosque 1951,24.4410278,54.4317358
Mosque,24.4399451,54.4390199
Unnamed Mosque 1953,25.371146,55.4317163
Masjid Uqbah bin Nafi',25.3754273,55.4398188
Unnamed Mosque 1955,25.3737758,55.4356111
Unnamed Mosque 1956,25.3782335,55.4414158
Unnamed Mosque 1957,25.371679,55.4382704
Unnamed Mosque 1958,25.3666947,55.4344239
Unnamed Mosque 1959,25.3793167,55.4377538
Unnamed Mosque 1960,25.3736535,55.4311217
Unnamed Mosque 1961,24.4599535,54.3422343
Unnamed Mosque 1962,25.3814469,55.4468222
Unnamed Mosque 1963,25.3819227,55.4408177
Unnamed Mosque 1964,24.2212478,55.7703106
Unnamed Mosque 1965,24.4437048,54.4348771
Unnamed Mosque 1966,24.4264089,54.4252685
Unnamed Mosque 1967,24.4382301,54.4281639
Unnamed Mosque 1968,24.4389452,54.4297499
Unnamed Mosque 1969,24.4360141,54.4275333
Unnamed Mosque 1970,24.4430942,54.4302699
مسجد,25.15984,55.4203924
Unnamed Mosque 1972,24.4442258,54.3973934
مسجد الفتح,25.2412729,55.4450501
مسجد الفتح,25.2413045,55.4451044
Unnamed Mosque 1975,24.3582053,54.5068583
Al Hamidiyah Mosque,25.3958939,55.5326358
Unnamed Mosque 1977,24.4864706,54.3710366
Unnamed Mosque 1978,24.4421651,54.399878
Unnamed Mosque 1979,24.4419694,54.390715
Unnamed Mosque 1980,25.3569411,56.3493185
Unnamed Mosque 1981,25.1697076,55.4255475
Unnamed Mosque 1982,25.1630762,55.4173049
Faisal Khalfan Al-Roumi Masjid,25.300034,55.3727284
Unnamed Mosque 1984,25.1603302,55.4093305
Unnamed Mosque 1985,25.2102018,55.2506752
Unnamed Mosque 1986,25.2661562,55.3602573
Al Salam Mosque,25.3315343,55.3952211
مسجد عمر بن الخطاب,25.3656949,55.4003689
Unnamed Mosque 1989,24.4877618,54.3684403
Unnamed Mosque 1990,25.2924719,55.3666957
AbdulRahman Mohd Taher Masjid,25.2904732,55.3739116
Unnamed Mosque 1992,24.464165,54.3618498
Unnamed Mosque 1993,24.466757,54.3641607
Unnamed Mosque 1994,24.4680215,54.3618718
Unnamed Mosque 1995,24.4636023,54.3606352
Unnamed Mosque 1996,24.4645672,54.3601514
Unnamed Mosque 1997,24.4660959,54.3583986
Unnamed Mosque 1998,24.4697997,54.3604039
Unnamed Mosque 1999,24.4325857,54.408245
Unnamed Mosque 2000,24.4756832,54.3713586
Unnamed Mosque 2001,24.4589272,54.339107
Unnamed Mosque 2002,24.4440272,54.3664809
Unnamed Mosque 2003,24.4382631,54.3682397
Unnamed Mosque 2004,24.4368496,54.3714824
Unnamed Mosque 2005,24.4330117,54.3733054
Unnamed Mosque 2006,24.4301954,54.3761105
Unnamed Mosque 2007,24.4291341,54.4020034
Unnamed Mosque 2008,24.4354966,54.3989067
Unnamed Mosque 2009,24.4403991,54.4114503
Unnamed Mosque 2010,24.4413093,54.4099261
Unnamed Mosque 2011,24.442989,54.4087033
Unnamed Mosque 2012,24.4437022,54.4127139
Unnamed Mosque 2013,24.4422935,54.4156225
Unnamed Mosque 2014,24.4292014,54.4152131
Unnamed Mosque 2015,24.4257111,54.412413
Unnamed Mosque 2016,24.4248327,54.4151064
Unnamed Mosque 2017,24.4329552,54.394017
Unnamed Mosque 2018,24.4845496,54.3695419
Unnamed Mosque 2019,24.4762368,54.3853927
Unnamed Mosque 2020,24.442003,54.4243668
Unnamed Mosque 2021,24.4271585,54.4180801
Unnamed Mosque 2022,24.4335529,54.4008727
Unnamed Mosque 2023,24.4319823,54.3989907
Unnamed Mosque 2024,24.4292091,54.4065621
Unnamed Mosque 2025,24.4809504,54.3824396
Unnamed Mosque 2026,24.489424,54.3829029
Mohammed Saif Bin Musaed,24.4729877,54.3430865
مسجد الشعبية,23.2086075,56.4872464
Unnamed Mosque 2029,23.6522222,53.6987086
Unnamed Mosque 2030,23.6524879,53.6904571
Unnamed Mosque 2031,24.2839232,54.6461411
Unnamed Mosque 2032,24.3734103,54.5003736
Unnamed Mosque 2033,24.3364457,54.6376596
Unnamed Mosque 2034,24.3065717,54.6423915
Unnamed Mosque 2035,24.2999914,54.6371745
Unnamed Mosque 2036,23.6582842,53.7012572
Unnamed Mosque 2037,25.2040518,55.3890799
Unnamed Mosque 2038,25.2338094,55.2914017
Unnamed Mosque 2039,25.2326946,55.2876524
Al Majid Mosque,25.3043004,55.3669843
Unnamed Mosque 2041,25.2391884,55.2988375
Unnamed Mosque 2042,25.2536693,55.3057857
Unnamed Mosque 2043,24.8754247,55.1772176
disused,25.1279903,55.8440491
Unnamed Mosque 2045,24.8180019,55.5775849
Por Saeed Al Sharqy Masjid,25.2625404,55.3312668
منى بنت سلطن العنيبة,25.2616702,55.3223971
Unnamed Mosque 2048,25.2637254,55.2941472
Unnamed Mosque 2049,25.2216594,55.3079079
Unnamed Mosque 2050,25.2442057,55.3027892
Unnamed Mosque 2051,24.4618436,54.3367703
Unnamed Mosque 2052,24.4583967,54.3378821
مسجد مبارك و مطر أبناء حاظر,24.4556456,54.3463404
Unnamed Mosque 2054,24.4567526,54.3479973
مسجد محمد بن عبدالله صالح,24.4556857,54.3424244
Unnamed Mosque 2056,25.2674828,55.2952498
Unnamed Mosque 2057,25.1887789,55.2732228
مسجد الغفور,25.1887281,55.2732988
Unnamed Mosque 2059,25.2692516,55.2999049
Unnamed Mosque 2060,25.2321799,55.2698242
khalid Masjid,25.2751852,55.3094986
Al Futtaim Masjid,25.2763975,55.3125482
Unnamed Mosque 2063,25.2447875,55.3403116
Fathima Al Zarouni Masjid,25.282294,55.3515009
مسجد الإمام الحسين الإيراني,25.2307334,55.2679492
Unnamed Mosque 2066,25.2284728,55.2650508
Unnamed Mosque 2067,25.1927191,55.2514745
Unnamed Mosque 2068,25.2733332,56.2849492
Sultan Qaboos Mosque,25.2871176,56.3324537
جامع سلطان قابوس,25.2870921,56.3324887
جامع السلام,24.3533039,54.5581711
Unnamed Mosque 2072,25.0835437,55.2089993
Unnamed Mosque 2073,24.1647024,55.6977827
Eid Mosque,24.163444,55.7045573
Unnamed Mosque 2075,25.2229688,55.4345606
Bilal Mosque,25.2312068,55.4177675
Unnamed Mosque 2077,25.2288384,55.4314366
Unnamed Mosque 2078,25.3692265,55.4034391
Unnamed Mosque 2079,24.9875272,55.090066
Unnamed Mosque 2080,25.3725795,55.4042855
Unnamed Mosque 2081,24.7408153,54.830286
Unnamed Mosque 2082,25.367914,55.3962104
Unnamed Mosque 2083,25.376577,55.4188411
Unnamed Mosque 2084,25.3782881,55.4193469
Unnamed Mosque 2085,25.3781627,55.4152918
Unnamed Mosque 2086,24.915567,55.7745379
Unnamed Mosque 2087,24.9126915,55.7744768
Unnamed Mosque 2088,25.3662735,55.409787
Unnamed Mosque 2089,25.1921278,55.2500499
Unnamed Mosque 2090,24.3472279,54.5097618
Unnamed Mosque 2091,25.0371559,55.200538
Unnamed Mosque 2092,24.0719603,52.6746234
Unnamed Mosque 2093,25.1985401,55.2908972
Unnamed Mosque 2094,25.2058021,55.2910239
Unnamed Mosque 2095,25.3686597,55.3988508
Unnamed Mosque 2096,25.2222867,55.5047093
Unnamed Mosque 2097,25.183841,55.719706
Unnamed Mosque 2098,25.3662402,55.4046312
Unnamed Mosque 2099,25.3651363,55.3951057
Unnamed Mosque 2100,25.4898018,55.9659844
Unnamed Mosque 2101,25.362162,55.3902528
Unnamed Mosque 2102,25.3734117,55.4117269
Unnamed Mosque 2103,25.3753314,55.4129885
Unnamed Mosque 2104,25.6152414,55.6984464
Al Jamea mosque,25.3577958,55.3833514
Unnamed Mosque 2106,25.3608168,55.4145981
Unnamed Mosque 2107,25.2322,55.4600147
مسجد الزهراء,25.2755631,55.3200522
Unnamed Mosque 2109,25.27463,55.3227688
Unnamed Mosque 2110,25.3647142,55.4139483
Unnamed Mosque 2111,25.3561382,55.4153532
Unnamed Mosque 2112,25.3508687,55.4189154
Unnamed Mosque 2113,25.349088,55.4224049
Ladies Prayer Room,25.3504383,55.3813071
Unnamed Mosque 2115,25.3622926,55.387803
Unnamed Mosque 2116,25.3553674,55.3839567
Unnamed Mosque 2117,25.3529533,55.3877353
Unnamed Mosque 2118,25.3633334,55.4001024
Unnamed Mosque 2119,25.3571161,55.3867152
Unnamed Mosque 2120,25.2705853,51.5427836
Unnamed Mosque 2121,25.2875593,51.5335889
Unnamed Mosque 2122,25.2789063,51.5174179
Unnamed Mosque 2123,25.2799794,51.5154406
Unnamed Mosque 2124,25.2860439,51.5138459
Al Aziz,24.4924444,54.395825
Unnamed Mosque 2126,25.281486,51.5081562
Unnamed Mosque 2127,25.2837351,51.5103448
Bilal bin Rabah Mosque,25.2720284,55.3175867
Unnamed Mosque 2129,25.2699981,51.5209605
Unnamed Mosque 2130,25.2655842,51.5193255
Unnamed Mosque 2131,25.2661347,51.5155735
Unnamed Mosque 2132,25.3028807,51.4976951
Unnamed Mosque 2133,25.2693043,51.5253787
Unnamed Mosque 2134,25.3649774,55.4825681
Unnamed Mosque 2135,25.3639992,55.4870032
Unnamed Mosque 2136,25.2863485,51.5078446
Unnamed Mosque 2137,25.2874259,51.5096329
Unnamed Mosque 2138,25.0829734,55.1426784
Unnamed Mosque 2139,25.5298078,55.9094196
Unnamed Mosque 2140,25.2785823,51.489437
Unnamed Mosque 2141,25.2783417,51.4866922
Unnamed Mosque 2142,25.2761592,51.5053788
Unnamed Mosque 2143,25.2883605,51.5028236
Sheikh Nasr Khalifa Ahmad Al Thani Masjid,25.284185,51.4983064
Unnamed Mosque 2145,25.2836478,51.5014318
Unnamed Mosque 2146,25.2855571,51.5032997
Unnamed Mosque 2147,25.2878649,51.4979895
Unnamed Mosque 2148,24.4784761,54.3492736
Unnamed Mosque 2149,24.4766913,54.3493243
Unnamed Mosque 2150,24.4661132,54.3510011
Unnamed Mosque 2151,25.2249855,55.3400611
Unnamed Mosque 2152,25.1722258,51.6110275
Unnamed Mosque 2153,24.4065053,54.5057398
Unnamed Mosque 2154,24.4922526,54.3591633
Unnamed Mosque 2155,24.4110773,54.5074405
Unnamed Mosque 2156,24.4056506,54.5184522
Unnamed Mosque 2157,24.4637691,54.3697958
Unnamed Mosque 2158,24.4660652,54.3676535
Unnamed Mosque 2159,24.4678039,54.3800225
Unnamed Mosque 2160,24.2951744,54.6271482
Unnamed Mosque 2161,25.329369,55.4493103
Abdullah Ibn Abi Motei,25.3277943,55.4499069
Unnamed Mosque 2163,25.3244297,55.4537907
Unnamed Mosque 2164,25.323702,55.4468939
Unnamed Mosque 2165,25.3341995,55.4483174
Unnamed Mosque 2166,25.2457045,51.5407214
Unnamed Mosque 2167,25.240862,51.5446757
Unnamed Mosque 2168,25.2396034,51.5409435
Unnamed Mosque 2169,25.2402064,51.5370469
Unnamed Mosque 2170,25.2471474,51.5340296
Unnamed Mosque 2171,25.2463441,51.5328425
مسجد عليا وموزة راشد الهتمي,25.2578094,51.5150316
Unnamed Mosque 2173,25.2559709,51.5200626
Unnamed Mosque 2174,25.2617939,51.5230845
Unnamed Mosque 2175,25.2574517,51.5236673
Unnamed Mosque 2176,25.2630483,51.515798
Aisha Bint Ahmed Mosque (504),25.2618581,51.5133053
Unnamed Mosque 2178,25.265078,51.513058
Unnamed Mosque 2179,25.2667059,51.5070274
Unnamed Mosque 2180,25.2609675,51.5035416
Unnamed Mosque 2181,25.2645275,51.5045715
Unnamed Mosque 2182,25.2614197,51.4999547
Unnamed Mosque 2183,24.2693429,54.6594628
جامع المري,23.654597,56.3360468
Unnamed Mosque 2185,24.2641598,54.6701363
Unnamed Mosque 2186,24.4337754,54.3697486
Unnamed Mosque 2187,24.2404785,54.7179171
Unnamed Mosque 2188,24.2374525,54.7262733
Unnamed Mosque 2189,24.2459988,54.7069764
Unnamed Mosque 2190,24.4578749,54.3587128
Unnamed Mosque 2191,24.4514214,54.4022338
Unnamed Mosque 2192,24.2531008,54.7245483
Unnamed Mosque 2193,24.2548009,54.7209588
Unnamed Mosque 2194,24.2581528,54.7071848
Unnamed Mosque 2195,24.2575401,54.7028236
Unnamed Mosque 2196,24.2632848,54.6970489
Unnamed Mosque 2197,24.277962,54.6906847
Unnamed Mosque 2198,24.2605289,54.7021601
Unnamed Mosque 2199,24.2742028,54.6666087
Unnamed Mosque 2200,24.2842066,54.6577251
Unnamed Mosque 2201,24.2866483,54.6664971
Unnamed Mosque 2202,24.3187846,54.6412081
Unnamed Mosque 2203,24.3132837,54.6405275
Unnamed Mosque 2204,24.6363759,54.6709014
Unnamed Mosque 2205,24.6328491,54.6588782
Unnamed Mosque 2206,24.5551604,54.640604
Unnamed Mosque 2207,24.4404179,54.3644692
Unnamed Mosque 2208,24.6518248,54.6822782
Unnamed Mosque 2209,24.6438092,54.6703934
Unnamed Mosque 2210,24.4582597,54.3407751
Unnamed Mosque 2211,24.3261449,54.6316099
Unnamed Mosque 2212,24.4538962,54.3538106
Unnamed Mosque 2213,24.3201275,54.6360044
Unnamed Mosque 2214,24.4676828,54.3600625
Unnamed Mosque 2215,24.3167996,54.6314916
Unnamed Mosque 2216,24.4630773,54.356851
Unnamed Mosque 2217,24.4643226,54.3575479
Unnamed Mosque 2218,24.4786138,54.3599122
Unnamed Mosque 2219,24.2977021,54.6289693
Unnamed Mosque 2220,24.3146317,54.6100811
Unnamed Mosque 2221,24.4738603,54.3512359
Unnamed Mosque 2222,24.4793864,54.3485889
Unnamed Mosque 2223,24.4800407,54.3531477
Unnamed Mosque 2224,24.2945711,54.6340129
Unnamed Mosque 2225,24.3072789,54.6153067
Unnamed Mosque 2226,24.3121108,54.6090655
Unnamed Mosque 2227,24.2951511,54.6397024
Unnamed Mosque 2228,24.2949986,54.630967
Unnamed Mosque 2229,24.2893321,54.6511852
Unnamed Mosque 2230,24.296742,54.6414024
Unnamed Mosque 2231,24.2233409,55.735293
Unnamed Mosque 2232,24.5545788,54.6934017
Unnamed Mosque 2233,24.2264683,55.7413737
Unnamed Mosque 2234,24.2932437,54.6459517
Unnamed Mosque 2235,24.2870233,54.6472561
Unnamed Mosque 2236,24.5759843,54.6874228
Unnamed Mosque 2237,25.2606619,51.5279199
Unnamed Mosque 2238,25.2645333,51.5496831
Unnamed Mosque 2239,24.2283809,55.7554668
Unnamed Mosque 2240,24.2269232,55.7639721
Unnamed Mosque 2241,24.2226898,55.7589333
Unnamed Mosque 2242,24.2210925,55.7657303
Unnamed Mosque 2243,24.2191458,55.7598891
Unnamed Mosque 2244,24.2290286,55.7589823
Unnamed Mosque 2245,24.2259787,55.7585933
Unnamed Mosque 2246,24.2229872,55.7666695
Unnamed Mosque 2247,24.4937234,54.378481
Unnamed Mosque 2248,24.3423394,54.5304034
Sheikh Mohammed Bin Khalifa Mosque,24.3311043,54.5314312
Unnamed Mosque 2250,24.4945279,54.3726572
Unnamed Mosque 2251,24.4980255,54.3701476
Unnamed Mosque 2252,24.2207347,55.7685257
Unnamed Mosque 2253,24.3371472,54.5355705
Unnamed Mosque 2254,24.2225077,55.7739741
Unnamed Mosque 2255,24.2116906,55.7811044
Мечеть,24.3697083,54.5222026
Unnamed Mosque 2257,24.3278916,54.5339776
Unnamed Mosque 2258,24.1106963,55.8493479
Unnamed Mosque 2259,24.0986575,55.8347204
Unnamed Mosque 2260,24.1437269,55.8424938
Unnamed Mosque 2261,24.341434,54.5332153
Unnamed Mosque 2262,24.2230848,55.772604
Unnamed Mosque 2263,24.2224609,55.7784457
Unnamed Mosque 2264,24.2238397,55.781638
Unnamed Mosque 2265,24.2172247,55.7856678
Unnamed Mosque 2266,24.1587686,55.8104498
Unnamed Mosque 2267,24.16444,55.8045215
Unnamed Mosque 2268,24.0953231,55.8542548
Unnamed Mosque 2269,24.1393881,55.8169888
Unnamed Mosque 2270,24.4069142,54.5254267
Unnamed Mosque 2271,25.2425699,51.5304052
Unnamed Mosque 2272,25.2482598,51.5289626
Unnamed Mosque 2273,25.2480128,51.5254771
Unnamed Mosque 2274,25.2523183,51.5259612
Unnamed Mosque 2275,25.2398022,51.5205457
Unnamed Mosque 2276,25.2435771,51.5179728
Unnamed Mosque 2277,25.2424348,51.5219288
Unnamed Mosque 2278,25.2452825,51.5220824
Unnamed Mosque 2279,25.2471155,51.5230367
Unnamed Mosque 2280,25.2507507,51.5176855
Unnamed Mosque 2281,25.2501948,51.5148431
Unnamed Mosque 2282,25.2508792,51.5207608
Unnamed Mosque 2283,25.2476147,51.5167332
Unnamed Mosque 2284,25.2486095,51.5129933
Unnamed Mosque 2285,25.2527281,51.511321
Unnamed Mosque 2286,24.4460325,54.7170849
Unnamed Mosque 2287,24.3598355,54.5023365
Unnamed Mosque 2288,24.4271182,54.5937294
Unnamed Mosque 2289,24.4264897,54.7548615
Unnamed Mosque 2290,24.4492275,54.73191
Unnamed Mosque 2291,24.0710363,55.838005
Unnamed Mosque 2292,24.0780412,55.8347709
Unnamed Mosque 2293,24.0857479,55.839267
Abdullah Bin Amro Mosque,24.3800662,54.7187964
Unnamed Mosque 2295,24.4526568,54.7410407
Unnamed Mosque 2296,24.3715316,54.7098402
Unnamed Mosque 2297,25.3022555,51.4496911
Unnamed Mosque 2298,25.3042228,51.4526519
Unnamed Mosque 2299,25.3065639,51.4511103
Unnamed Mosque 2300,25.3041657,51.4475206
Unnamed Mosque 2301,25.3052036,51.4461902
Unnamed Mosque 2302,25.3016366,51.4395424
Unnamed Mosque 2303,25.3012122,51.4365222
Unnamed Mosque 2304,25.3046161,51.4388424
Unnamed Mosque 2305,25.2528148,51.5571046
Unnamed Mosque 2306,24.0403799,55.8402344
Unnamed Mosque 2307,24.0558524,55.8445964
Unnamed Mosque 2308,24.2149168,55.7874735
Unnamed Mosque 2309,24.3769923,54.6704466
Unnamed Mosque 2310,24.0611249,55.8480193
Unnamed Mosque 2311,24.0612827,55.8430308
Unnamed Mosque 2312,24.0440625,55.8419047
Unnamed Mosque 2313,24.213635,55.7859627
Unnamed Mosque 2314,24.0851703,55.872377
Unnamed Mosque 2315,24.0828124,55.836378
